c_gross,c_net_output,c_net_total,coverage_gross_q20_c80,coverage_gross_q50_c50,coverage_gross_q80_c20,coverage_net_q20_c80,coverage_net_q50_c50,coverage_net_q80_c20,dataset,decision_gross_q20_c80,decision_gross_q50_c50,decision_gross_q80_c20,decision_net_q20_c80,decision_net_q50_c50,decision_net_q80_c20,disagree_gross_q20_c80,disagree_gross_q50_c50,disagree_gross_q80_c20,disagree_net_q20_c80,disagree_net_q50_c50,disagree_net_q80_c20,du_gross_q20_c80,du_gross_q50_c50,du_gross_q80_c20,du_net_q20_c80,du_net_q50_c50,du_net_q80_c20,oracle_sign_gross_q20_c80,oracle_sign_gross_q50_c50,oracle_sign_gross_q80_c20,oracle_sign_net_q20_c80,oracle_sign_net_q50_c50,oracle_sign_net_q80_c20,overhead_output,overhead_total,pattern,provider,q_improvement,rep,scenario_id,split_role,tau_gross_q20_c80,tau_gross_q50_c50,tau_gross_q80_c20,tau_net_q20_c80,tau_net_q50_c50,tau_net_q80_c20,temperature
449.0,431.0,155.0,1,1,1,1,1,1,combo,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,0,0,0,0,0,0,1.1675142711543807,1.36656708560648,1.5656199000585793,1.1628770946481826,1.363668850290106,1.5644606059320298,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,18.0,294.0,delta_hierarchical,gemini,0.3333333333333333,3,S_STABLE_01,test,0.002550746739020976,0.04310347800560268,0.08365620927218438,0.02245417457720765,0.03940955973539943,0.08101344036022581,0.0
-0.0,-43.0,-435.0,,,,,,,combo,tie,tie,tie,prefer_baseline,prefer_baseline,prefer_baseline,,,,,,,-0.002550746739020976,-0.04310347800560268,-0.08365620927218438,-0.048626395218143284,-0.07190075830505413,-0.09517512139196496,prefer_baseline,prefer_baseline,prefer_baseline,prefer_baseline,prefer_baseline,prefer_baseline,43.0,435.0,hierarchical_conditional,gemini,-0.0,1,S_CONTEXT_DRIFT_01,calibration,0.002550746739020976,0.04310347800560268,0.08365620927218438,0.02245417457720765,0.03940955973539943,0.08101344036022581,0.0
-0.0,-75.0,-551.0,,,,,,,combo,tie,tie,tie,prefer_baseline,prefer_baseline,prefer_baseline,,,,,,,-0.002550746739020976,-0.04310347800560268,-0.08365620927218438,-0.10599016648594742,-0.1077531153474317,-0.10951606420891599,prefer_baseline,prefer_baseline,prefer_baseline,prefer_baseline,prefer_baseline,prefer_baseline,75.0,551.0,hierarchical_conditional,gemini,-0.0,2,S_CONTEXT_DRIFT_01,calibration,0.002550746739020976,0.04310347800560268,0.08365620927218438,0.02245417457720765,0.03940955973539943,0.08101344036022581,0.0
-0.0,-23.0,-360.0,0,0,0,0,1,1,combo,tie,tie,tie,tie,prefer_baseline,prefer_baseline,0,0,0,0,0,0,-0.002550746739020976,-0.04310347800560268,-0.08365620927218438,-0.0127740381757657,-0.049493035153568135,-0.08621203213137056,prefer_baseline,prefer_baseline,prefer_baseline,prefer_baseline,prefer_baseline,prefer_baseline,23.0,360.0,hierarchical_conditional,gemini,-0.0,3,S_CONTEXT_DRIFT_01,test,0.002550746739020976,0.04310347800560268,0.08365620927218438,0.02245417457720765,0.03940955973539943,0.08101344036022581,0.0
-2328.0,-2346.0,-2479.0,,,,,,,combo,prefer_baseline,prefer_baseline,prefer_baseline,prefer_baseline,prefer_baseline,prefer_baseline,,,,,,,-4.953059748221661,-4.561769451532537,-4.170479154843413,-4.936810827368073,-4.5516138759990445,-4.166416924630016,prefer_baseline,prefer_baseline,prefer_baseline,prefer_baseline,prefer_baseline,prefer_baseline,18.0,151.0,hierarchical_conditional,gemini,-0.7000000000000001,1,S_DRIFT_RETURN_RECOVERY_01,calibration,0.002550746739020976,0.04310347800560268,0.08365620927218438,0.02245417457720765,0.03940955973539943,0.08101344036022581,0.0
259.0,320.0,23.0,,,,,,,combo,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,,,,,,,0.5722260304964296,0.519645985995166,0.46706594149390235,0.7106346734896031,0.6061513878658993,0.5016681022421957,prefer_baseline,prefer_baseline,prefer_baseline,prefer_baseline,prefer_baseline,prefer_baseline,-61.0,236.0,hierarchical_conditional,gemini,0.1,2,S_DRIFT_RETURN_RECOVERY_01,calibration,0.002550746739020976,0.04310347800560268,0.08365620927218438,0.02245417457720765,0.03940955973539943,0.08101344036022581,0.0
6.0,-9.0,-353.0,1,0,0,0,0,0,combo,prefer_pattern,tie,tie,tie,tie,tie,1,0,0,0,0,0,0.008250086979439044,-0.036352956931565164,-0.08095600084256938,0.012322611753898611,-0.03380762894752794,-0.07993786964895448,prefer_baseline,prefer_baseline,prefer_baseline,prefer_baseline,prefer_baseline,prefer_baseline,15.0,359.0,hierarchical_conditional,gemini,-0.0,3,S_DRIFT_RETURN_RECOVERY_01,test,0.002550746739020976,0.04310347800560268,0.08365620927218438,0.02245417457720765,0.03940955973539943,0.08101344036022581,0.0
449.0,390.0,94.0,,,,,,,combo,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,,,,,,,1.1675142711543807,1.36656708560648,1.5656199000585793,1.0893797627113084,1.3177330178295596,1.5460862729478113,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,59.0,355.0,hierarchical_conditional,gemini,0.3333333333333333,1,S_STABLE_01,calibration,0.002550746739020976,0.04310347800560268,0.08365620927218438,0.02245417457720765,0.03940955973539943,0.08101344036022581,0.0
449.0,403.0,99.0,,,,,,,combo,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,,,,,,,1.1675142711543807,1.36656708560648,1.5656199000585793,1.112683794788854,1.3322980378780258,1.5519122809671977,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,46.0,350.0,hierarchical_conditional,gemini,0.3333333333333333,2,S_STABLE_01,calibration,0.002550746739020976,0.04310347800560268,0.08365620927218438,0.02245417457720765,0.03940955973539943,0.08101344036022581,0.0
449.0,393.0,97.0,1,1,1,1,1,1,combo,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,0,0,0,0,0,0,1.1675142711543807,1.36656708560648,1.5656199000585793,1.0947576162676649,1.3210941763022828,1.5474307363369004,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,56.0,352.0,hierarchical_conditional,gemini,0.3333333333333333,3,S_STABLE_01,test,0.002550746739020976,0.04310347800560268,0.08365620927218438,0.02245417457720765,0.03940955973539943,0.08101344036022581,0.0
-0.0,-76.0,-604.0,,,,,,,combo,tie,tie,tie,prefer_baseline,prefer_baseline,prefer_baseline,,,,,,,-0.002550746739020976,-0.04310347800560268,-0.08365620927218438,-0.10778278433806629,-0.10887350150500599,-0.10996421867194571,prefer_baseline,prefer_baseline,prefer_baseline,prefer_baseline,prefer_baseline,prefer_baseline,76.0,604.0,hierarchical_delta,gemini,-0.0,1,S_CONTEXT_DRIFT_01,calibration,0.002550746739020976,0.04310347800560268,0.08365620927218438,0.02245417457720765,0.03940955973539943,0.08101344036022581,0.0
-0.0,-74.0,-598.0,,,,,,,combo,tie,tie,tie,prefer_baseline,prefer_baseline,prefer_baseline,,,,,,,-0.002550746739020976,-0.04310347800560268,-0.08365620927218438,-0.10419754863382853,-0.1066327291898574,-0.10906790974588627,prefer_baseline,prefer_baseline,prefer_baseline,prefer_baseline,prefer_baseline,prefer_baseline,74.0,598.0,hierarchical_delta,gemini,-0.0,2,S_CONTEXT_DRIFT_01,calibration,0.002550746739020976,0.04310347800560268,0.08365620927218438,0.02245417457720765,0.03940955973539943,0.08101344036022581,0.0
-0.0,-75.0,-599.0,0,0,0,1,1,1,combo,tie,tie,tie,prefer_baseline,prefer_baseline,prefer_baseline,0,0,0,0,0,0,-0.002550746739020976,-0.04310347800560268,-0.08365620927218438,-0.10599016648594742,-0.1077531153474317,-0.10951606420891599,prefer_baseline,prefer_baseline,prefer_baseline,prefer_baseline,prefer_baseline,prefer_baseline,75.0,599.0,hierarchical_delta,gemini,-0.0,3,S_CONTEXT_DRIFT_01,test,0.002550746739020976,0.04310347800560268,0.08365620927218438,0.02245417457720765,0.03940955973539943,0.08101344036022581,0.0
-3.0,-36.0,-510.0,,,,,,,combo,prefer_baseline,prefer_baseline,prefer_baseline,prefer_baseline,prefer_baseline,prefer_baseline,,,,,,,-0.007951163598250984,-0.04647873854262143,-0.08500631348699189,-0.03607807025331113,-0.06405805520203403,-0.09203804015075692,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,33.0,507.0,hierarchical_delta,gemini,-0.0,1,S_DRIFT_RETURN_RECOVERY_01,calibration,0.002550746739020976,0.04310347800560268,0.08365620927218438,0.02245417457720765,0.03940955973539943,0.08101344036022581,0.0
255.0,318.0,9.0,,,,,,,combo,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,,,,,,,0.5650254746841229,0.5151456386124743,0.46526580254082567,0.7070494377853652,0.6039106155507507,0.5007717933161362,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,-63.0,246.0,hierarchical_delta,gemini,0.1,2,S_DRIFT_RETURN_RECOVERY_01,calibration,0.002550746739020976,0.04310347800560268,0.08365620927218438,0.02245417457720765,0.03940955973539943,0.08101344036022581,0.0
449.0,446.0,232.0,,,,,,,combo,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,,,,,,,1.1675142711543807,1.36656708560648,1.5656199000585793,1.1897663624299657,1.3804746426537204,1.5711829228774756,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,3.0,217.0,hierarchical_delta,gemini,0.3333333333333333,1,S_STABLE_01,calibration,0.002550746739020976,0.04310347800560268,0.08365620927218438,0.02245417457720765,0.03940955973539943,0.08101344036022581,0.0
449.0,422.0,143.0,,,,,,,combo,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,,,,,,,1.1675142711543807,1.36656708560648,1.5656199000585793,1.1467435339791126,1.3535853748719373,1.5604272157647623,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,27.0,306.0,hierarchical_delta,gemini,0.3333333333333333,2,S_STABLE_01,calibration,0.002550746739020976,0.04310347800560268,0.08365620927218438,0.02245417457720765,0.03940955973539943,0.08101344036022581,0.0
449.0,447.0,235.0,1,1,1,1,1,1,combo,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,0,0,0,0,0,0,1.1675142711543807,1.36656708560648,1.5656199000585793,1.1915589802820845,1.3815950288112948,1.5716310773405053,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,2.0,214.0,hierarchical_delta,gemini,0.3333333333333333,3,S_STABLE_01,test,0.002550746739020976,0.04310347800560268,0.08365620927218438,0.02245417457720765,0.03940955973539943,0.08101344036022581,0.0
146.0,159.0,-9.0,,,,,,,combo,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,,,,,,,0.39594552589591414,0.46034916517699676,0.5247528044580795,0.44915839639561167,0.49360720923930773,0.5380560220830038,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,-13.0,155.0,branch_conditional,openai,0.125,1,S_CONTEXT_DRIFT_01,calibration,0.002550746739020976,0.04310347800560268,0.08365620927218438,0.02245417457720765,0.03940955973539943,0.08101344036022581,0.0
142.0,155.0,-17.0,,,,,,,combo,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,,,,,,,0.3887449700836075,0.4558488177943051,0.5229526655050027,0.4419879249871362,0.4891256646090105,0.5362634042308849,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,-13.0,159.0,branch_conditional,openai,0.125,2,S_CONTEXT_DRIFT_01,calibration,0.002550746739020976,0.04310347800560268,0.08365620927218438,0.02245417457720765,0.03940955973539943,0.08101344036022581,0.0
147.0,158.0,-9.0,1,1,1,1,1,1,combo,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,0,0,0,0,0,0,0.3977456648489908,0.4614742520226697,0.5252028391963486,0.4473657785434928,0.4924868230817334,0.5376078676199741,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,-11.0,156.0,branch_conditional,openai,0.125,3,S_CONTEXT_DRIFT_01,test,0.002550746739020976,0.04310347800560268,0.08365620927218438,0.02245417457720765,0.03940955973539943,0.08101344036022581,0.0
10.0,45.0,-107.0,,,,,,,combo,prefer_pattern,tie,tie,prefer_pattern,tie,tie,,,,,,,0.015450642791745722,-0.03185260954887349,-0.07915586188949271,0.1091239757683181,0.026693223561484236,-0.055737528645349615,prefer_pattern,prefer_baseline,prefer_baseline,prefer_pattern,prefer_pattern,prefer_baseline,-35.0,117.0,branch_conditional,openai,-0.0,1,S_DRIFT_RETURN_RECOVERY_01,calibration,0.002550746739020976,0.04310347800560268,0.08365620927218438,0.02245417457720765,0.03940955973539943,0.08101344036022581,0.0
12.0,75.0,46.0,,,,,,,combo,prefer_pattern,tie,tie,prefer_pattern,prefer_pattern,tie,,,,,,,0.01905092069789906,-0.029602435857527656,-0.07825579241295437,0.16290251133188446,0.06030480828871322,-0.04229289475445802,prefer_pattern,prefer_baseline,prefer_baseline,prefer_pattern,prefer_pattern,prefer_baseline,-63.0,-34.0,branch_conditional,openai,-0.0,2,S_DRIFT_RETURN_RECOVERY_01,calibration,0.002550746739020976,0.04310347800560268,0.08365620927218438,0.02245417457720765,0.03940955973539943,0.08101344036022581,0.0
15.0,84.0,88.0,1,0,0,1,1,0,combo,prefer_pattern,tie,tie,prefer_pattern,prefer_pattern,tie,0,0,0,0,0,0,0.024451337557129065,-0.026227175320508903,-0.07690568819814687,0.1790360720009544,0.07038828370688192,-0.03825950458719054,prefer_pattern,prefer_baseline,prefer_baseline,prefer_pattern,prefer_pattern,prefer_baseline,-69.0,-73.0,branch_conditional,openai,-0.0,3,S_DRIFT_RETURN_RECOVERY_01,test,0.002550746739020976,0.04310347800560268,0.08365620927218438,0.02245417457720765,0.03940955973539943,0.08101344036022581,0.0
-2.0,14.0,-120.0,,,,,,,combo,prefer_baseline,prefer_baseline,prefer_baseline,prefer_pattern,tie,tie,,,,,,,-0.006151024645174315,-0.045353651696948515,-0.08455627874872272,0.05355282235263285,-0.008038747323319044,-0.06963031699927093,prefer_baseline,prefer_baseline,prefer_baseline,prefer_pattern,prefer_baseline,prefer_baseline,-16.0,118.0,branch_conditional,openai,-0.0,1,S_STABLE_01,calibration,0.002550746739020976,0.04310347800560268,0.08365620927218438,0.02245417457720765,0.03940955973539943,0.08101344036022581,0.0
-2.0,-10.0,-200.0,,,,,,,combo,prefer_baseline,prefer_baseline,prefer_baseline,tie,tie,tie,,,,,,,-0.006151024645174315,-0.045353651696948515,-0.08455627874872272,0.010529993901779725,-0.03492801510510224,-0.08038602411198421,prefer_baseline,prefer_baseline,prefer_baseline,prefer_pattern,prefer_baseline,prefer_baseline,8.0,198.0,branch_conditional,openai,-0.0,2,S_STABLE_01,calibration,0.002550746739020976,0.04310347800560268,0.08365620927218438,0.02245417457720765,0.03940955973539943,0.08101344036022581,0.0
-0.0,19.0,-121.0,0,0,0,1,0,0,combo,tie,tie,tie,prefer_pattern,tie,tie,0,0,0,0,0,0,-0.002550746739020976,-0.04310347800560268,-0.08365620927218438,0.06251591161322724,-0.0024368165354475488,-0.06738954468412234,prefer_baseline,prefer_baseline,prefer_baseline,prefer_pattern,prefer_baseline,prefer_baseline,-19.0,121.0,branch_conditional,openai,-0.0,3,S_STABLE_01,test,0.002550746739020976,0.04310347800560268,0.08365620927218438,0.02245417457720765,0.03940955973539943,0.08101344036022581,0.0
152.0,169.0,-22.0,,,,,,,combo,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,,,,,,,0.40674635961437416,0.46709968625103426,0.5274530128876944,0.4670845749168005,0.5048110708150507,0.542537566713301,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,-17.0,174.0,conditional_branch,openai,0.125,1,S_CONTEXT_DRIFT_01,calibration,0.002550746739020976,0.04310347800560268,0.08365620927218438,0.02245417457720765,0.03940955973539943,0.08101344036022581,0.0
142.0,158.0,-67.0,,,,,,,combo,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,,,,,,,0.3887449700836075,0.4558488177943051,0.5229526655050027,0.4473657785434928,0.4924868230817334,0.5376078676199741,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,-16.0,209.0,conditional_branch,openai,0.125,2,S_CONTEXT_DRIFT_01,calibration,0.002550746739020976,0.04310347800560268,0.08365620927218438,0.02245417457720765,0.03940955973539943,0.08101344036022581,0.0
140.0,151.0,-82.0,1,1,1,1,1,1,combo,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,0,0,0,0,0,0,0.3851446921774542,0.45359864410295925,0.5220525960284644,0.43481745357866064,0.4846441199787133,0.5344707863787661,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,-11.0,222.0,conditional_branch,openai,0.125,3,S_CONTEXT_DRIFT_01,test,0.002550746739020976,0.04310347800560268,0.08365620927218438,0.02245417457720765,0.03940955973539943,0.08101344036022581,0.0
9.0,33.0,-267.0,,,,,,,combo,prefer_pattern,tie,tie,prefer_pattern,tie,tie,,,,,,,0.013650503838669049,-0.03297769639454641,-0.07960589662776188,0.08761256154289154,0.013248589670592642,-0.06111538220170626,prefer_pattern,prefer_baseline,prefer_baseline,prefer_pattern,prefer_pattern,prefer_baseline,-24.0,276.0,conditional_branch,openai,-0.0,1,S_DRIFT_RETURN_RECOVERY_01,calibration,0.002550746739020976,0.04310347800560268,0.08365620927218438,0.02245417457720765,0.03940955973539943,0.08101344036022581,0.0
7.0,50.0,-132.0,,,,,,,combo,prefer_pattern,tie,tie,prefer_pattern,tie,tie,,,,,,,0.01005022593251571,-0.035227870085892246,-0.08050596610430022,0.11808706502891249,0.03229515434935573,-0.05349675633020102,prefer_pattern,prefer_baseline,prefer_baseline,prefer_pattern,prefer_pattern,prefer_baseline,-43.0,139.0,conditional_branch,openai,-0.0,2,S_DRIFT_RETURN_RECOVERY_01,calibration,0.002550746739020976,0.04310347800560268,0.08365620927218438,0.02245417457720765,0.03940955973539943,0.08101344036022581,0.0
9.0,44.0,-186.0,1,0,0,1,0,0,combo,prefer_pattern,tie,tie,prefer_pattern,tie,tie,0,0,0,0,0,0,0.013650503838669049,-0.03297769639454641,-0.07960589662776188,0.1073313579161992,0.025572837403909934,-0.05618568310837934,prefer_pattern,prefer_baseline,prefer_baseline,prefer_pattern,prefer_pattern,prefer_baseline,-35.0,195.0,conditional_branch,openai,-0.0,3,S_DRIFT_RETURN_RECOVERY_01,test,0.002550746739020976,0.04310347800560268,0.08365620927218438,0.02245417457720765,0.03940955973539943,0.08101344036022581,0.0
-5.0,-16.0,-267.0,,,,,,,combo,prefer_baseline,prefer_baseline,prefer_baseline,tie,prefer_baseline,prefer_baseline,,,,,,,-0.011551441504404323,-0.04872891223396727,-0.08590638296353022,-0.00022571321093354385,-0.041650332050548036,-0.08307495089016252,prefer_baseline,prefer_baseline,prefer_baseline,prefer_pattern,prefer_baseline,prefer_baseline,11.0,262.0,conditional_branch,openai,-0.0,1,S_STABLE_01,calibration,0.002550746739020976,0.04310347800560268,0.08365620927218438,0.02245417457720765,0.03940955973539943,0.08101344036022581,0.0
-6.0,-15.0,-283.0,,,,,,,combo,prefer_baseline,prefer_baseline,prefer_baseline,tie,prefer_baseline,prefer_baseline,,,,,,,-0.013351580457480994,-0.04985399907964019,-0.08635641770179939,0.001566904641185335,-0.040529945892973734,-0.0826267964271328,prefer_baseline,prefer_baseline,prefer_baseline,prefer_pattern,prefer_baseline,prefer_baseline,9.0,277.0,conditional_branch,openai,-0.0,2,S_STABLE_01,calibration,0.002550746739020976,0.04310347800560268,0.08365620927218438,0.02245417457720765,0.03940955973539943,0.08101344036022581,0.0
-1.0,-7.0,-240.0,1,1,1,0,0,0,combo,prefer_baseline,prefer_baseline,prefer_baseline,tie,tie,tie,0,0,0,0,0,0,-0.004350885692097645,-0.0442285648512756,-0.08410624401045355,0.01590784745813637,-0.03156685663237934,-0.07904156072289505,prefer_baseline,prefer_baseline,prefer_baseline,prefer_pattern,prefer_baseline,prefer_baseline,6.0,239.0,conditional_branch,openai,-0.0,3,S_STABLE_01,test,0.002550746739020976,0.04310347800560268,0.08365620927218438,0.02245417457720765,0.03940955973539943,0.08101344036022581,0.0
140.0,143.0,-188.0,,,,,,,combo,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,,,,,,,0.3851446921774542,0.45359864410295925,0.5220525960284644,0.4204765107617096,0.47568103071811896,0.5308855506745284,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,-3.0,328.0,conditional_delta,openai,0.125,1,S_CONTEXT_DRIFT_01,calibration,0.002550746739020976,0.04310347800560268,0.08365620927218438,0.02245417457720765,0.03940955973539943,0.08101344036022581,0.0
150.0,165.0,-127.0,,,,,,,combo,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,,,,,,,0.40314608170822086,0.4648495125596884,0.5265529434111561,0.45991410350832496,0.5003295261847536,0.5407449488611822,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,-15.0,277.0,conditional_delta,openai,0.125,2,S_CONTEXT_DRIFT_01,calibration,0.002550746739020976,0.04310347800560268,0.08365620927218438,0.02245417457720765,0.03940955973539943,0.08101344036022581,0.0
147.0,153.0,-171.0,1,1,1,1,1,1,combo,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,0,0,0,0,0,0,0.3977456648489908,0.4614742520226697,0.5252028391963486,0.4384026892828984,0.4868848922938619,0.5353670953048255,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,-6.0,318.0,conditional_delta,openai,0.125,3,S_CONTEXT_DRIFT_01,test,0.002550746739020976,0.04310347800560268,0.08365620927218438,0.02245417457720765,0.03940955973539943,0.08101344036022581,0.0
10.0,35.0,-324.0,,,,,,,combo,prefer_pattern,tie,tie,prefer_pattern,tie,tie,,,,,,,0.015450642791745722,-0.03185260954887349,-0.07915586188949271,0.09119779724712931,0.015489361985741246,-0.06021907327564681,prefer_pattern,prefer_baseline,prefer_baseline,prefer_pattern,prefer_pattern,prefer_baseline,-25.0,334.0,conditional_delta,openai,-0.0,1,S_DRIFT_RETURN_RECOVERY_01,calibration,0.002550746739020976,0.04310347800560268,0.08365620927218438,0.02245417457720765,0.03940955973539943,0.08101344036022581,0.0
6.0,44.0,-251.0,,,,,,,combo,prefer_pattern,tie,tie,prefer_pattern,tie,tie,,,,,,,0.008250086979439044,-0.036352956931565164,-0.08095600084256938,0.1073313579161992,0.025572837403909934,-0.05618568310837934,prefer_pattern,prefer_baseline,prefer_baseline,prefer_pattern,prefer_pattern,prefer_baseline,-38.0,257.0,conditional_delta,openai,-0.0,2,S_DRIFT_RETURN_RECOVERY_01,calibration,0.002550746739020976,0.04310347800560268,0.08365620927218438,0.02245417457720765,0.03940955973539943,0.08101344036022581,0.0
2.0,33.0,-284.0,0,0,0,1,0,0,combo,tie,tie,tie,prefer_pattern,tie,tie,0,0,0,0,0,0,0.0010495311671323664,-0.04085330431425684,-0.08275613979564606,0.08761256154289154,0.013248589670592642,-0.06111538220170626,prefer_pattern,prefer_baseline,prefer_baseline,prefer_pattern,prefer_pattern,prefer_baseline,-31.0,286.0,conditional_delta,openai,-0.0,3,S_DRIFT_RETURN_RECOVERY_01,test,0.002550746739020976,0.04310347800560268,0.08365620927218438,0.02245417457720765,0.03940955973539943,0.08101344036022581,0.0
132.0,-67.0,-1253.0,,,,,,,combo,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,,,,,,,0.4159689090480879,0.5576612705756937,0.6993536321032996,0.0892520903119921,0.35346325886563384,0.6176744274192757,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,199.0,1385.0,conditional_delta,openai,0.16666666666666666,1,S_STABLE_01,calibration,0.002550746739020976,0.04310347800560268,0.08365620927218438,0.02245417457720765,0.03940955973539943,0.08101344036022581,0.0
132.0,-58.0,-1220.0,,,,,,,combo,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,,,,,,,0.4159689090480879,0.5576612705756937,0.6993536321032996,0.105385650981062,0.3635467342838025,0.6217078175865431,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,190.0,1352.0,conditional_delta,openai,0.16666666666666666,2,S_STABLE_01,calibration,0.002550746739020976,0.04310347800560268,0.08365620927218438,0.02245417457720765,0.03940955973539943,0.08101344036022581,0.0
132.0,-24.0,-1142.0,1,1,1,1,1,1,combo,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,0,0,0,0,0,0,0.4159689090480879,0.5576612705756937,0.6993536321032996,0.1663346579531039,0.4016398636413287,0.6369450693295536,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,156.0,1274.0,conditional_delta,openai,0.16666666666666666,3,S_STABLE_01,test,0.002550746739020976,0.04310347800560268,0.08365620927218438,0.02245417457720765,0.03940955973539943,0.08101344036022581,0.0
134.0,131.0,-210.0,,,,,,,combo,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,,,,,,,0.37434385845899415,0.44684812302892174,0.5193523875988495,0.39896509653628304,0.46223639682722734,0.5255076971181717,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,3.0,344.0,conditional_hierarchical,openai,0.125,1,S_CONTEXT_DRIFT_01,calibration,0.002550746739020976,0.04310347800560268,0.08365620927218438,0.02245417457720765,0.03940955973539943,0.08101344036022581,0.0
139.0,136.0,-206.0,,,,,,,combo,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,,,,,,,0.3833445532243775,0.45247355725728633,0.5216025612901953,0.40792818579687745,0.4678383276150988,0.5277484694333203,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,prefer_pattern,3.0,345.0,conditional_hierarchical,openai,0.125,2,S_CONTEXT_DRIFT_01,calibration,0.002550746739020976,0.04310347800560268,0.08365620927218438,0.02245417457720765,0.03940955973539943,0.08101344036022581,0.0
